RegionName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
11225,112353,112329,112165,112209,112527,113279,113974,114929,116095,117172,117520,117526,118175,119254,120626,121159,121373,121109,121093,120948,120689,120737,121665,123169,123578,123777,124281,126117,128027,129491,130556,131329,132086,132807,134243,135443,137326,138779,139886,140216,140455,141720,143798,145957,147806,149378,150206,151717,152694,154609,156314,158660,160532,162116,163402,164901,166240,167674,169470,171354,172961,173307,173614,173919,175225,176063,176987,177544,179154,180675,181907,182488,184095,186863,189233,190750,191367,192166,192763,194063,195407,197334,199019,200858,201729,202764,204968,208524,212814,217302,220710,223318,223845,224331,226140,229184,235380,241180,247123,249087,251102,252026,255597,258393,264326,269343,275083,280033,281591,283707,286333,294382,301203,306958,313113,320411,329050,335849,339696,342400,346184,351634,352209,353341,355610,364490,369411,374695,375326,379829,384248,389781,393926,395042,400225,403511,408244,408878,412643,416260,418310,420117,422554,425875,428363,430249,433483,434493,433377,431313,426929,423865,421881,418868,414935,409833,405888,401971,395633,389822,383830,378775,375232,372018,370321,367675,366528,365888,366732,368336,369887,370986,373240,375422,378008,377693,376568,376641,376481,374894,371951,370126,370748,372169,371798,370878,368057,365929,365458,365018,366085,367653,371527,374489,376229,378457,382564,386720,392456,398516,403397,408957,414570,422685,427584,431390,434478,436785,440645,446442,453410,462365,473097,484067,491413,496141,501025,507890,516075,526296,532931,538445,545676,552717,557320,560396,566547,576585,590724,606677,619451,632328,648250,665506,675989,685620,697446,708803,720148,724683,727724,727626,730281,731094,729310,728086,728628,729515,730590,734233,737033,741753,745263,745867,751255,756863,763834,764322,767602,770979,773388,774485,773089,771947,768118,769912,767313,764141,761162,767937,778746,788610,789189,787859,790213,795296,801750,807192,811367,815619,816555,814555,807396,800422,800651,801972,801263,797455,793410,787388,782563
11208,177917,177172,176674,175729,175439,175143,175288,174442,174409,173832,174053,173377,173546,174003,174774,175376,175517,176283,176325,178627,178978,180617,180512,182957,184039,185021,185358,185720,185655,184765,184553,183474,184238,184583,186529,186555,186959,187745,189030,190870,193012,195543,197866,199293,200399,201128,201566,202247,203363,204657,206168,207627,209204,210538,211935,213190,213916,214353,214589,214915,215350,216125,218206,219935,221566,222233,222894,223851,225531,227904,231170,234820,238091,240075,237730,235475,233411,234604,235594,237166,237757,238387,238292,238832,239325,240859,244846,250347,256936,262638,267045,269505,271785,273350,275967,277861,282286,286130,290601,291488,291065,288819,290028,293307,300579,307928,316259,322800,326784,330831,336441,343214,349384,354205,360038,365731,371426,377375,380410,385725,388816,394004,392798,397658,402804,414291,419603,424344,424479,425433,425319,424514,426172,426046,431582,433025,436755,434759,434647,434455,433600,434623,437651,440652,443108,445268,447316,445830,443129,441264,440169,438945,437249,430734,420905,412093,404318,396056,385292,375566,365115,356837,350948,346997,343759,341246,343973,346749,349467,350764,352969,355872,358743,360052,360394,357912,356797,356333,353235,348895,345154,344741,345358,345589,346019,345923,343264,342535,340229,340362,338004,336655,334179,332398,331597,331577,331399,333117,336701,339585,341630,341732,344617,348295,351675,352219,349992,348634,350118,350325,351635,350898,353643,355878,359287,361616,366042,371642,378003,382222,383047,384303,383707,386502,387069,388913,388778,389429,389155,388551,388846,390658,394508,399197,404670,408785,413554,418402,423774,427165,428599,431367,435406,441235,444652,446987,446568,447593,448514,451619,455731,461861,470277,475986,479792,480729,484949,488889,495691,503010,509994,511755,509527,507723,506377,507855,508074,508655,507156,509403,515441,521228,525336,529007,533531,536868,538743,540208,542233,545474,548448,549767,547347,544885,544237,546372,549804,553724,558224,562246,567040
11101,209287,207396,206446,203957,201451,198535,196525,194548,193332,192327,192099,190744,188499,187581,186173,183674,180997,179692,178898,178287,177271,178150,177647,179149,180069,180083,179475,181957,185479,188608,189769,191692,193578,192233,191658,190727,194364,198762,205506,209952,214071,217162,220537,222621,224484,226763,231763,236990,239710,241632,242175,244547,245708,248061,250624,253204,254672,258895,260825,263784,266756,270245,272224,270382,270837,272219,275715,278780,283392,285720,287635,287300,287145,286259,288269,293369,297205,299459,301425,305237,309432,310915,314025,316516,319174,320610,320783,321203,320807,318679,312672,306155,298194,296646,294483,297119,297740,298904,298668,298200,300630,306653,313230,317737,322028,325296,331024,332797,337032,341425,349157,356333,359882,361462,365625,372528,380878,388535,392899,398009,400120,402904,403814,404390,408344,410422,413385,415863,419424,420448,418307,419348,425127,434068,441615,450786,458661,470490,480022,492357,499881,510402,519402,528822,531097,534993,540441,549616,558276,563215,566654,562539,563378,559047,564525,563471,569731,568230,566805,558800,549149,540093,533624,531248,528381,525464,521179,518436,515817,513164,508186,503458,500992,501144,501357,501084,501117,504343,504926,506013,505252,506992,512050,517319,522410,525142,528912,532743,535391,536769,538270,540575,542405,543372,541560,541770,541505,544201,545546,548112,551332,555460,560298,564191,566945,570165,576543,582809,592109,598730,605639,610099,614564,620613,628041,636240,647216,658989,670653,681113,687926,693635,699646,707035,717006,724546,730678,734565,739601,744556,749086,753720,759386,768886,776509,784958,789297,794395,799382,809316,812882,816838,816966,821755,826022,828625,833520,837397,842461,847621,853525,857750,863226,865992,870520,872638,876292,878219,877063,876916,877878,880033,879596,876052,875750,875560,877485,878295,878200,879681,882787,886057,889220,888536,889569,889173,888461,888860,890726,892520,893859,893595,892775,891065,888250,887137,885212,885381,883550,880682,874837
11204,219765,219201,219149,218970,219176,218942,218701,217931,217551,216976,216827,216712,216706,217330,217957,218832,219533,220907,222440,224629,226611,228937,230946,232724,234941,236805,238293,238675,238816,239174,239793,241160,242663,244388,245881,247641,248920,250226,251686,254103,256808,259873,262772,265352,267077,268868,270782,273903,276636,279527,282286,285808,289634,292907,296388,298451,301508,304454,308464,310735,312513,314193,316484,318449,320170,322257,324537,328873,332749,336353,338276,341656,346672,352407,356507,359525,360620,362118,363806,368083,371317,374338,375683,378041,379866,382700,387077,393050,400145,406851,410303,408427,405914,405657,410963,414567,420082,422550,426487,427370,432114,435501,442961,448863,460627,469217,478296,486033,491029,498436,507025,518257,525371,529916,535762,544237,553751,563821,569999,574672,578599,582115,578213,577989,577816,586589,590941,596602,593476,590791,585015,584424,583211,582328,585062,584457,585254,580696,578469,576792,574575,573545,574061,573936,576193,577884,581358,581650,581049,580341,577787,574631,573458,572294,570890,568448,563674,557012,550650,546593,543264,539010,534403,531626,529748,528638,529309,530870,534838,541231,541611,541803,541729,547865,555938,559625,560918,559004,557443,554667,551398,547568,550344,552184,553015,548521,545009,544222,546445,549867,551896,552674,552370,552016,551510,553332,555945,558463,560579,562397,563039,564465,567500,572957,578936,584174,587137,588100,590086,593300,595740,598768,604961,611891,617726,622949,628499,636701,643668,651112,656352,662884,668549,674001,675713,678045,679631,682216,685817,688053,691562,696012,702860,709191,715511,722530,731720,740512,749163,755799,760559,764610,769896,775216,779688,783276,787354,791887,794302,795213,798476,803467,811030,817073,824536,832187,839873,845598,852221,857744,866050,872786,877205,879771,879845,883358,882858,884808,885919,891905,895580,899149,900717,902336,906483,910322,913999,914987,915406,914928,912678,909109,906245,903442,900764,898688,894793,891144,887685,884360,882441
11213,156388,156557,156335,156422,157377,159276,161383,163057,164548,166154,166710,166220,165800,165938,167718,168674,169094,167976,166432,165703,165557,165879,166819,168930,171233,173801,175692,179020,180828,182219,183574,184600,185622,185762,188010,190940,193280,194339,194057,193141,192924,194851,197896,201188,203508,205748,206564,206732,207172,208255,210107,212852,215304,217488,219691,222734,225379,228105,231263,236454,240322,243975,247312,250945,254890,257137,258243,258054,259046,261084,262614,261140,261248,262082,264779,266180,267012,268416,269302,272047,274001,276592,278135,280610,281852,283480,285736,290162,295270,299931,303840,305622,307173,307517,310478,315471,324699,334397,341431,343317,345485,347423,352250,356221,364916,371930,380246,385594,387434,388045,391132,399041,406438,414397,424631,434488,442710,451835,458682,465503,471339,479331,481902,488154,495275,506442,511847,520622,526320,533423,537838,542970,547933,549527,557015,559072,562366,561717,564774,567520,567055,568474,571002,574381,577954,581497,586757,588722,587271,582945,576273,570246,564563,557590,549814,543916,537462,529878,519248,510473,502319,496066,490146,484386,480832,475978,473892,470495,469937,471830,469617,468710,468119,471081,474415,475952,477490,478417,476470,474080,470333,467053,468897,469932,471154,467398,463673,460943,459738,460378,462041,463281,466274,467485,469370,471223,474392,479481,484921,489591,491609,495353,503019,513987,522021,528030,529331,529407,529492,530544,533663,538307,547957,554388,555824,553708,551865,557564,566760,580386,590298,600844,609944,618633,622803,630436,641718,653802,668168,680321,691903,702811,717890,735099,748457,760505,771302,779458,785008,794132,801565,805171,808124,808877,809794,807279,810380,815279,823716,830000,835272,834544,836394,836777,840751,842805,845269,846335,848839,849941,852532,856777,863199,870071,874858,880909,880690,881597,878082,884026,885875,896251,892656,891505,889137,890774,887269,881406,881616,884653,889395,887398,886539,879503,881295,880934,880660,878314,880177,883301,883953
11219,226281,225488,225321,224213,223923,222975,222848,221841,221869,221781,221960,222370,223276,225258,226282,228331,229659,232891,234770,237551,238798,239903,241292,242046,243490,243617,244640,244618,244416,242860,242210,243139,245303,247856,249999,252866,254217,255456,256691,258328,260699,264181,268088,270971,272104,275131,277509,280592,282390,285499,289401,293935,298131,300359,302469,303747,307481,309526,311858,312641,314744,317028,320064,323056,325568,327778,329497,333266,335351,337019,338724,341124,344725,347111,344421,340462,335139,335140,336400,339833,342504,344582,344584,345488,346551,349883,356192,363050,370400,374621,375788,371096,366336,363535,366412,370112,373130,371553,369458,367536,370018,371716,375124,379045,387027,394362,401647,404435,406853,411536,422048,432264,439301,443644,450930,460664,470215,478370,481113,485899,488783,494479,489889,490612,489049,495222,496409,496885,493137,490830,488723,488765,489841,489139,491731,490463,492450,491233,491290,491790,491467,492132,494630,495704,497431,497343,500100,501392,501634,499664,496793,494295,494016,492988,490501,487423,484173,481457,480372,478561,476752,475016,473942,474045,471512,469953,469453,472414,476152,481896,477880,474156,470644,473201,478535,480076,481908,479761,479132,475948,474156,470677,477224,482724,486614,482910,479096,478061,481012,485772,487900,488019,486239,486963,487007,490005,493484,499681,504637,508682,508450,509114,512417,519917,526114,528760,526930,523971,524056,525673,525992,526016,530685,538185,545717,550177,555419,562069,567470,573564,575628,578338,580248,585765,588163,589294,586596,586817,589593,595472,603622,610872,619188,625614,632708,637901,645490,651786,658275,662331,664268,663187,663904,665007,668119,672424,680929,688296,691622,690159,694970,699520,706442,711562,719674,730789,740942,748649,751643,753044,757022,766600,772794,780232,783740,789549,789894,787909,784297,783262,783815,790711,796923,801781,804190,807092,809749,812360,810328,808848,805501,804482,802901,796989,790685,783300,777538,770423,764221,756770,753585
11368,91322,91226,91371,91475,91610,91617,91563,91518,91656,91847,92172,92282,92525,92891,93126,93416,93656,94010,94449,95018,95451,95753,95920,96368,96831,97278,97714,98056,98376,98851,99467,99931,100284,100895,101562,102476,103142,103680,104050,104705,105816,107075,108240,109477,110749,111831,112862,113709,114718,116288,118039,119577,120690,121942,123470,124983,126685,128914,130940,132521,133872,135300,137149,139084,141077,142733,144384,146000,147350,148122,149711,152125,154765,156646,157959,159228,160372,161962,163875,166063,167667,168921,169392,170019,170689,171926,173111,174186,175082,175203,174068,172859,172925,174263,176085,177110,178134,178741,179551,180533,182012,184986,188249,191373,193912,196562,199874,202675,205723,208785,212031,216192,220275,223579,227959,231867,236452,240312,244653,249620,253600,257306,260086,262067,263855,266125,267577,269916,271203,270336,267230,265107,265587,267438,271241,272728,274080,271991,271075,269967,270165,272088,273476,274540,274024,272713,269020,266286,263867,263356,262531,260971,257593,254578,251793,248825,244113,239905,237175,235979,234206,232257,229666,227404,225755,223685,223348,223135,223873,223393,222809,222338,222474,223058,223147,223462,224547,226257,226348,225445,225430,226496,227798,227737,227845,227421,227573,227736,227094,226048,224440,224116,223054,222667,220643,219138,217232,217379,218218,218955,219914,220665,222906,224882,226591,226440,227078,228729,231253,232480,233009,233828,234669,236032,237292,238575,240841,244408,248820,252060,254457,255740,257567,259196,261722,264348,267216,269751,271745,273657,275980,277970,280004,282704,285032,287265,288873,290311,291593,293257,295236,297870,298965,301579,303939,307974,311916,316412,320400,324116,327454,330273,333703,334982,337909,340182,343140,344849,345715,347014,348189,350166,351413,352746,352529,353722,354652,356244,358071,359805,362725,364162,367532,368702,370102,368302,367574,367937,369044,369666,369279,368949,368221,368329,367184,367341,367720,370522,373106,374577,375327
11203,189500,188740,188264,187603,187373,187309,187385,187028,186696,186352,186437,186812,187186,188454,189749,191045,191727,192217,192706,193701,194945,196180,197145,198087,199319,199767,200026,199511,199406,199795,200109,201057,201641,202706,203590,204216,204740,205162,205938,207253,208954,210361,212053,213550,215709,217579,219197,220354,221063,222352,224016,225909,227526,229158,231487,232776,233498,233826,234980,236982,239419,242094,244490,247011,248869,251277,252641,255100,257639,261103,264272,267138,269957,271989,273009,273533,273810,275299,276747,279703,281250,282833,283462,284833,285955,288023,292037,297364,303426,306013,307240,306529,307255,307498,309286,310521,314288,317316,320688,320959,322906,324880,329645,332407,338551,344158,351466,357603,361046,364710,368021,373099,375816,378705,383523,390428,398051,405300,410083,414712,417446,421434,419974,423630,427778,439021,445100,451067,451475,453629,454046,455989,459818,462146,468487,469416,472803,470072,470579,471180,470206,469036,468059,468345,468502,468484,469471,469224,466437,463790,458797,454294,450240,446001,442320,437194,431115,423194,417318,412640,407875,401443,395390,390916,388610,386612,385240,383808,384718,388305,386301,384132,382245,385503,389740,390875,390130,387679,385073,382989,380131,377234,378316,379470,380177,377192,373056,370271,368164,368344,368994,369104,367885,365052,362986,361612,360788,360503,361435,362780,363921,363874,364115,364908,367252,370411,371625,372056,372771,373520,374929,375643,378798,381474,383196,384924,386892,389933,392307,394943,397162,400195,401708,403975,404381,406146,407559,408479,407696,406363,406730,408403,411166,413351,416919,419970,424790,428166,432386,436613,442523,448598,453685,458330,461838,465300,467043,469968,470285,471526,472739,475576,478956,480744,483962,485235,488035,491544,496827,501492,507333,514207,520779,526096,529055,533363,535932,539173,540795,543549,546130,548737,548365,547882,547325,547753,549997,554453,559188,563731,566999,570379,573208,575979,580875,585095,589461,593319,596663,597785,599206
11220,133442,132764,132460,131634,131600,131577,131425,131266,131269,131720,131666,131556,132360,134020,135782,137142,137710,138537,139299,140311,141080,141561,142538,143955,144657,144470,143906,144239,144541,144753,145888,147073,148761,149841,151747,153260,153867,154832,155856,157028,158200,159564,160686,161671,162295,163874,165007,166285,167722,169040,170529,171977,173844,176121,178566,180092,181289,182234,183875,185835,188395,191306,194386,197440,199858,201669,203295,206505,210341,213383,215864,217878,219775,220575,220639,220670,220374,220846,222115,224290,226090,227549,228563,229664,230935,233020,236636,240730,245838,249859,250204,248685,245621,245718,246650,248452,250963,253097,254959,254450,254558,254311,257755,259513,265186,268357,273546,277604,280112,282976,285694,291377,296207,300494,305482,311589,318233,323771,326517,328815,330523,332984,331282,331751,331830,336943,338235,340410,338100,337795,335876,335312,334998,334133,337107,337723,339097,336802,336301,336641,335978,335014,335415,334912,335866,336092,338504,338758,338197,337391,336147,334627,334547,335125,335386,336439,335407,333256,328267,324155,320408,316566,312584,309645,307734,305867,304552,303793,305583,309694,310472,310732,311334,315354,320554,322403,322531,321074,320075,318393,315841,312898,315397,318295,320630,318638,316492,316086,317964,321024,322974,324458,324661,324430,323426,324100,324841,326551,328379,330392,331058,330558,332341,335240,339772,342874,343897,343583,344262,347365,349293,351582,354313,358995,362319,363988,364144,366526,370175,374521,378108,380300,383936,387131,389705,391212,392519,395671,400300,404137,408281,412432,416584,420747,422540,425651,431009,438611,444437,448574,451726,455131,457818,458872,461643,463137,467334,469497,470967,468957,470308,472180,477023,481999,488450,495234,498834,503202,507647,513668,517614,524086,527159,530601,528087,527390,524111,522207,519637,520183,520876,523651,524006,524039,524544,524779,527615,526989,529915,530432,533407,533450,532682,529795,529672,529093,528864,528352,527777,528603,527364
10031,198578,195436,194289,192415,192880,194398,194615,194410,193220,193698,195010,196441,197404,200536,203975,207625,208838,208008,208557,209633,213246,216421,219664,224138,229282,233906,236990,238259,240098,244199,250160,256978,262583,263812,263553,261472,261142,261025,261588,261745,259710,257294,254973,254079,253152,255656,256624,256361,253393,252458,252354,253301,256164,257483,257752,253652,251246,249108,252631,258955,264738,264992,262992,262601,264156,268405,271812,278011,281197,285614,285819,285538,286848,292365,298963,302700,303734,302410,302735,305351,311948,315943,318263,318617,319424,320590,322819,327544,333004,341041,346615,348817,347877,349280,355521,360116,361500,359705,360492,361700,366004,367062,369963,367638,363700,355250,344688,338819,338254,341168,343165,342587,341374,340900,341043,344637,348171,355214,364502,373914,383786,392263,394826,391183,383130,380743,378926,380483,385335,391778,398537,403936,404282,402138,398630,406222,416816,425492,432104,434433,436347,434556,433658,429343,424781,421953,426234,430734,431733,427854,424776,428154,432406,437328,434171,434122,435434,443299,450402,448271,448656,448342,450814,446105,439575,433764,433400,436171,440953,441211,439541,441083,441492,441859,440776,442012,447005,453725,461921,464401,466593,463016,459135,456080,458016,462868,466980,471139,470221,463997,456472,452119,445442,443392,443596,448157,447608,447291,446684,449988,453865,460930,464005,470660,482478,495939,503480,503548,505419,508099,512881,513116,514707,515965,522459,522360,518264,510688,511864,517801,524435,529164,528932,529086,530503,536670,542519,546967,549020,554460,558186,562207,564241,568233,577309,589428,596535,598832,599240,606391,616542,625705,633550,638474,641149,644611,651490,660053,664768,664521,666511,667738,671973,671038,670945,672525,684616,690956,685283,668096,665342,673758,681582,683120,678432,675547,668596,662721,656872,648151,642031,639763,646587,649894,645954,635885,627078,623593,624164,625298,621806,620174,620645,622444,611959,599755,591954,590767,590113,585343,578517
